BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,MMBTU,kBTU,GHG,PI_CONNECTION,METER_STATUS,START_DATE,END_DATE,START_DATE_USE,START_DATE_USE_YEAR
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Gas,Purchased,11352.0,CCF,1165.8504,1165850.4,62.0034218231998,Only E40,No Individual Metering,2017-05-01,2017-05-31,2017-04-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Steam,Produced,-128765.0,MLB,-141641.5,-1.416415E8,-8498.49,Only E40,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Steam,Produced,1066.0,MLB,1172.6,1172600.0,70.356,Only E40,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Electricity,Produced,-1.582597E7,KWH,-54014.03561,-5.401403561E7,-4753.23513368,Only E40,No Individual Metering,2017-03-01,2017-03-31,2017-02-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Steam,Produced,-66748.0,MLB,-73422.8,-7.34228E7,-4405.368,Only E40,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Steam,Produced,-73056.0,MLB,-80361.6,-8.03616E7,-4821.696,Only E40,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Steam,Produced,-68100.0,MLB,-74910.0,-7.491E7,-4494.6,Only E40,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Gas,Purchased,299765.001,CCF,30785.8656027,3.07858656027E7,1637.28469034839,Only E40,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Electricity,Produced,-1.6375823E7,KWH,-55890.683899,-5.5890683899E7,-4918.380183112,Only E40,No Individual Metering,2017-02-01,2017-02-28,2017-01-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,256708.0,THR,3080.496,3080496.0,101.522366424,Only E40,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,147420.0,THR,1769.04,1769040.0,58.30136676,Only E40,No Individual Metering,2017-10-01,2017-10-31,2017-09-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,133787.0,THR,1605.444,1605444.0,52.909815186,Only E40,No Individual Metering,2017-11-01,2017-11-30,2017-10-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,435493.0,THR,5225.916,5225916.0,172.227900654,Only E40,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,66387.0,THR,796.644,796644.0,26.254597986,Only E40,No Individual Metering,2017-12-01,2017-12-31,2017-11-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,76326.0,THR,915.912,915912.0,30.185253828,Only E40,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,165169.0,THR,1982.028,1982028.0,65.320705782,Only E40,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
42_43_N16_E40,Utility Production Buildings,CUP,Mechanical,null,null,MIT,null,null,null,null,null,OWNED,null,159,126283.75,13420.16,101941.31,104.49,6748.29,0.0,554.75,0.0,261.86,106335.8,4674.16,0.0,0.0,0.0,7929.39,42.0,126650.74,-366.99,Chilled Water,Produced,358775.0,THR,4305.3,4305300.0,141.88761945,Only E40,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
6_6B,George Eastman Research,Non-CUP,Lab & Mixed Use,null,null,MIT,null,null,null,null,null,OWNED,null,316,91926.37,54532.3,24921.54,244.59,17651.48,1605.16,0.0,0.0,20964.51,7025.47,31129.7,0.0,0.0,0.0,832.93,0.0,79453.84,12472.53,Steam,Produced,1206.0,MLB,1326.6,1326600.0,79.596,Only 6,Chilled Water Only,2018-01-01,2018-01-31,2017-12-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,THM,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2017-10-01,2017-10-31,2017-09-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,THM,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2017-11-01,2017-11-30,2017-10-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,194.0,MLB,213.4,213400.0,12.804,N,No Individual Metering,2017-04-01,2017-04-30,2017-03-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.001,CCF,1.027E-4,0.1027,5.4618941E-6,N,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,12800.0,KWH,43.6864,43686.4,3.8444032,N,No Individual Metering,2017-04-01,2017-04-30,2017-03-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,THM,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2017-12-01,2017-12-31,2017-11-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,18900.0,KWH,64.5057,64505.7,5.6765016,N,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,THM,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,THM,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,230.0,MLB,253.0,253000.0,15.18,N,No Individual Metering,2017-05-01,2017-05-31,2017-04-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,88.0,MLB,96.8,96800.0,5.808,N,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,13900.0,KWH,47.4407,47440.7,4.1747816,N,No Individual Metering,2017-02-01,2017-02-28,2017-01-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,458.0,MLB,503.8,503800.0,30.228,N,No Individual Metering,2017-02-01,2017-02-28,2017-01-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,24500.0,KWH,83.6185,83618.5,7.358428,N,No Individual Metering,2017-10-01,2017-10-31,2017-09-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,CCF,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2017-04-01,2017-04-30,2017-03-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,THM,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,22900.0,KWH,78.1577,78157.7,6.8778776,N,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,154.0,MLB,169.4,169400.0,10.164,N,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,103.0,MLB,113.3,113300.0,6.798,N,No Individual Metering,2017-12-01,2017-12-31,2017-11-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,15.0,MLB,16.5,16500.0,0.99,N,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,9300.0,KWH,31.7409,31740.9,2.7931992,N,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.001,CCF,1.027E-4,0.1027,5.4618941E-6,N,No Individual Metering,2017-05-01,2017-05-31,2017-04-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,417.0,MLB,458.7,458700.0,27.522,N,No Individual Metering,2017-03-01,2017-03-31,2017-02-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,84.0,MLB,92.4,92400.0,5.544,N,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,215.0,MLB,236.5,236500.0,14.19,N,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,132.0,MLB,145.2,145200.0,8.712,N,No Individual Metering,2017-11-01,2017-11-30,2017-10-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,16100.0,KWH,54.9493,54949.3,4.8355384,N,No Individual Metering,2017-12-01,2017-12-31,2017-11-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,10300.0,KWH,35.1539,35153.9,3.0935432,N,No Individual Metering,2017-03-01,2017-03-31,2017-02-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.01,THM,0.001027,1.027,5.4618941E-5,N,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,25300.0,KWH,86.3489,86348.9,7.5987032,N,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,10000.0,KWH,34.13,34130.0,3.00344,N,No Individual Metering,2017-05-01,2017-05-31,2017-04-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,20300.0,KWH,69.2839,69283.9,6.0969832,N,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.001,CCF,1.027E-4,0.1027,5.4618941E-6,N,No Individual Metering,2017-03-01,2017-03-31,2017-02-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Gas,Purchased,0.001,CCF,1.027E-4,0.1027,5.4618941E-6,N,No Individual Metering,2017-02-01,2017-02-28,2017-01-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Electricity,Produced,8100.0,KWH,27.6453,27645.3,2.4327864,N,No Individual Metering,2017-11-01,2017-11-30,2017-10-01,2017
44,Cyclotron,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1938,1939,42.3616067851,-71.0924707402,OWNED,29.5,50,16118.61,11616.3,2715.53,325.66,1010.49,0.0,0.0,0.0,7095.65,1379.38,4520.65,0.0,0.0,0.0,0.0,0.0,14331.83,1786.78,Steam,Produced,67.0,MLB,73.7,73700.0,4.422,N,No Individual Metering,2017-10-01,2017-10-31,2017-09-01,2017
46,Brain & Cognitive Sciences Complex,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,2003,2005,42.3623277734999,-71.0916429434,OWNED,136.4,1410,418299.52,219455.06,151432.79,7057.88,83138.29,2214.84,535.33,0.0,123831.88,61236.62,70962.55,322.23,14991.43,0.0,6061.11,535.69,370887.85,47411.67,Gas,Purchased,86.0,THM,8.8322,8832.2,0.4697228926,Y,Fully Metered,2018-01-01,2018-01-31,2017-12-01,2017
6_6B,George Eastman Research,Non-CUP,Lab & Mixed Use,null,null,MIT,null,null,null,null,null,OWNED,null,316,91926.37,54532.3,24921.54,244.59,17651.48,1605.16,0.0,0.0,20964.51,7025.47,31129.7,0.0,0.0,0.0,832.93,0.0,79453.84,12472.53,Electricity,Produced,4062.0,KWH,13.863606,13863.606,1.219997328,Only 6,Chilled Water Only,2017-09-01,2017-09-30,2017-08-01,2017
46,Brain & Cognitive Sciences Complex,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,2003,2005,42.3623277734999,-71.0916429434,OWNED,136.4,1410,418299.52,219455.06,151432.79,7057.88,83138.29,2214.84,535.33,0.0,123831.88,61236.62,70962.55,322.23,14991.43,0.0,6061.11,535.69,370887.85,47411.67,Gas,Purchased,103.0,THM,10.5781,10578.1,0.5625750923,Y,Fully Metered,2017-09-01,2017-09-30,2017-08-01,2017
46,Brain & Cognitive Sciences Complex,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,2003,2005,42.3623277734999,-71.0916429434,OWNED,136.4,1410,418299.52,219455.06,151432.79,7057.88,83138.29,2214.84,535.33,0.0,123831.88,61236.62,70962.55,322.23,14991.43,0.0,6061.11,535.69,370887.85,47411.67,Gas,Purchased,6.0,CCF,0.6162,616.2,0.0327713646,Y,Fully Metered,2017-06-01,2017-06-30,2017-05-01,2017
46,Brain & Cognitive Sciences Complex,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,2003,2005,42.3623277734999,-71.0916429434,OWNED,136.4,1410,418299.52,219455.06,151432.79,7057.88,83138.29,2214.84,535.33,0.0,123831.88,61236.62,70962.55,322.23,14991.43,0.0,6061.11,535.69,370887.85,47411.67,Gas,Purchased,7.0,THM,0.7189,718.9,0.0382332587,Y,Fully Metered,2017-11-01,2017-11-30,2017-10-01,2017
